,country,year,annual_co2_emmissions,health_spend_per_capita,life_expectancy,ozone_depleting_emissions,min_daily_ozone,mean_daily_ozone,population,pollution_deaths,PM2.5_ug_m3
247,Africa,2013,35.214656,948.9511,71.656,2.24,116.0,132.7,9385000.0,4603.44,9.08911908027198
248,Africa,2014,36.975243,1047.30059776,71.8,2.37,114.0,128.6,9506000.0,4486.23,10.3289210039238
249,Africa,2015,37.19857,,71.921,1.77,101.0,117.2,9623000.0,4679.86,10.4740176406248
250,Africa,2016,37.278351,,72.026,1.64,114.0,123.2,9736000.0,4663.43,40.554457057184
251,Africa,2017,36.497944,,,,131.0,141.8,9845000.0,4760.38,40.8757939357799
252,Africa,2004,17.88245,1303.46937445,75.167,9.71,102.0,123.5,830000.0,262.49,41.024290677011
253,Africa,2005,19.803021,1255.98043273,75.326,7.12,103.0,113.8,889000.0,261.74,50.8516646656853
254,Africa,2006,19.420104,1237.48021725,75.478,6.64,84.0,98.4,958000.0,258.82,50.0593966848847
255,Africa,2007,26.770052,1261.22790079,75.625,4.73,108.0,116.2,1036000.0,263.24,48.9023879618114
256,Africa,2008,29.682447,1294.13156212,75.77,3.36,101.0,114.0,1115000.0,265.23,49.9833550847899
257,Africa,2009,28.097529,1489.73294361,75.913,3.78,97.0,107.9,1185000.0,267.51,54.4802760062516
258,Africa,2010,29.074832,1434.09444061,76.056,3.36,119.0,128.5,1241000.0,277.83,54.2411781723681
259,Africa,2011,28.636686,1349.78414613,76.199,3.08,95.0,106.5,1278000.0,288.05,55.8065439570082
260,Africa,2012,27.327585,1788.86838305,76.341,3.37,124.0,139.3,1300000.0,307.31,55.7988897208922
261,Africa,2013,31.186877,2028.71065914,76.482,2.24,116.0,132.7,1315000.0,319.35,27.8671277997942
262,Africa,2014,31.147858,2272.89590495,76.622,2.37,114.0,128.6,1336000.0,331.66,28.7753246890857
263,Africa,2015,32.672082,,76.761,1.77,101.0,117.2,1372000.0,363.59,30.2360095621676
264,Africa,2016,31.397476,,76.9,1.64,114.0,123.2,1426000.0,383.26,39.7971435270563
265,Africa,2017,32.771356,,,,131.0,141.8,1494000.0,409.89,28.6193214117299
266,Africa,1990,14.081917,,58.401,75.09,111.0,124.2,103172000.0,32161.45,30.3233561010816
267,Africa,1991,14.741126,,59.033,68.67,94.0,119.0,105599000.0,31645.73,27.0171889021825
268,Africa,1992,15.379628,,59.7,66.03,105.0,114.3,107984000.0,31941.95,27.7941539826092
269,Africa,1993,16.062097,,60.4,58.9,104.0,112.6,110351000.0,31964.87,28.3842493498118
270,Africa,1994,17.537862,,61.127,37.77,73.0,92.3,112738000.0,31947.27,22.2675823275042
271,Africa,1995,21.041551,33.84762153,61.868,31.27,,,115170000.0,32318.19,22.0426922507994
272,Africa,1996,21.492079,32.4400828,62.61,22.5,103.0,108.8,117650000.0,32575.62,
273,Africa,1997,23.126152,25.62927799,63.338,20.73,99.0,108.8,120161000.0,32876.57,46.633849200842
274,Africa,1998,23.198332,26.70631957,64.038,25.97,86.0,98.8,122683000.0,33202.86,37.6317424525209
275,Africa,1999,25.075513,28.32415664,64.702,22.1,97.0,102.9,125190000.0,33942.94,38.0373204272826
276,Africa,2000,26.524533,30.35170574,65.324,20.21,89.0,98.7,127658000.0,35023.62,35.3836299813652
277,Africa,2001,31.034989,33.98057033,65.903,15.97,91.0,100.9,130089000.0,35817.75,38.1155256103125
278,Africa,2002,31.98078,36.93081276,66.448,12.5,131.0,157.4,132478000.0,36864.78,37.4457348523727
279,Africa,2003,33.458921,37.53835868,66.965,13.1,91.0,108.7,134792000.0,38403.68,38.0361726020808
280,Africa,2004,35.944954,41.62295918,67.46,9.71,102.0,123.5,136986000.0,39436.48,41.6115655250503
281,Africa,2005,37.676548,46.16724735,67.937,7.12,103.0,113.8,139036000.0,40878.72,44.189949169156
282,Africa,2006,41.689168,52.31747093,68.403,6.64,84.0,98.4,140920992.0,42663.75,39.5329255680289
283,Africa,2007,42.642128,56.86858763,68.861,4.73,108.0,116.2,142660000.0,45009.13,39.2717808888933
284,Africa,2008,45.300872,61.8161763,69.312,3.36,101.0,114.0,144304000.0,46779.86,21.6725617776085
285,Africa,2009,49.148072,66.13961412,69.759,3.78,97.0,107.9,145924992.0,47999.34,21.3815968612388
286,Africa,2010,53.991553,73.57809255,70.198,3.36,119.0,128.5,147575008.0,49374.36,22.3422132538479
287,Africa,2011,56.556344,81.40056421,70.626,3.08,95.0,106.5,149272992.0,49079.96,21.6850042659735
288,Africa,2012,60.69132,85.14951446,71.039,3.37,124.0,139.3,151006000.0,49647.02,18.968939139153
289,Africa,2013,61.7816,84.68115871,71.431,2.24,116.0,132.7,152760992.0,48707.95,19.8130147854812
290,Africa,2014,65.978676,88.07585743,71.803,2.37,114.0,128.6,154516992.0,52552.82,19.0493992571279
291,Africa,2015,72.834625,,72.155,1.77,101.0,117.2,156256000.0,53664.94,18.5178515547407
292,Africa,2016,75.857425,,72.489,1.64,114.0,123.2,157976992.0,52899.82,17.9894292293159
293,Africa,2017,80.323841,,,,131.0,141.8,159684992.0,56067.77,22.8156049452229
294,Africa,1990,103.689711,,70.8365853658537,75.09,111.0,124.2,10151000.0,8292.96,23.137204076582
295,Africa,1991,96.647125,,70.3780487804878,68.67,94.0,119.0,10161000.0,8594.56,
296,Africa,1992,88.662013,,70.0219512195122,66.03,105.0,114.3,10154000.0,8894.51,14.7814370632766
297,Africa,1993,76.38005,,68.9707317073171,58.9,104.0,112.6,10135000.0,9722.98,15.4006837400144
298,Africa,1994,62.367886,,68.7682926829268,37.77,73.0,92.3,10108000.0,9839.74,16.1608524858085
299,Africa,1995,57.375451,260.12697068,68.4609756097561,31.27,,,10078000.0,10193.65,13.7753291800318
300,Africa,1996,58.214799,252.72085059,68.5121951219512,22.5,103.0,108.8,10045000.0,10186.19,10.9647920049251
301,Africa,1997,58.720592,303.81205231,68.4609756097561,20.73,99.0,108.8,10009000.0,10356.01,11.4791294659487
302,Africa,1998,57.372468,301.99020178,68.4073170731707,25.97,86.0,98.8,9970000.0,10637.15,11.2116810179412
303,Africa,1999,54.984497,329.54826166,67.9073170731707,22.1,97.0,102.9,9924000.0,10977.46,11.4392673119095
304,Africa,2000,54.877358,356.49303949,68.9121951219512,20.21,89.0,98.7,9872000.0,10413.64,11.3190541483761
305,Africa,2001,54.967871,415.2695275,68.5073170731707,15.97,91.0,100.9,9811000.0,10985.55,12.5811534124064
306,Africa,2002,55.077697,435.47297843,68.0560975609756,12.5,131.0,157.4,9746000.0,11535.47,12.6528589271198
307,Africa,2003,56.484954,487.51933521,68.5536585365854,13.1,91.0,108.7,9679000.0,11152.03,
308,Africa,2004,60.076469,561.69550246,68.9560975609756,9.71,102.0,123.5,9617000.0,10950.53,
309,Africa,2005,61.367099,666.90750464,68.8512195121951,7.12,103.0,113.8,9562000.0,11100.02,5.88816958202073
310,Africa,2006,64.157158,699.15824451,69.4048780487805,6.64,84.0,98.4,9517000.0,10727.9,5.88182699208659
311,Africa,2007,63.569928,795.07164053,70.2073170731707,4.73,108.0,116.2,9481000.0,10205.68,5.70152224477436
312,Africa,2008,65.694818,828.12806718,70.4560975609756,3.36,101.0,114.0,9453000.0,10197.19,7.39909327201184
313,Africa,2009,61.402699,857.07966989,70.4073170731707,3.78,97.0,107.9,9433000.0,10264.9,6.38013476284689
314,Africa,2010,63.156392,854.34902421,70.4048780487805,3.36,119.0,128.5,9421000.0,10305.51,6.2288950637332
315,Africa,2011,62.106745,816.23004532,70.5536585365854,3.08,95.0,106.5,9415000.0,10334.45,6.21009758409387
316,Africa,2012,63.008346,859.48864543,71.9658536585366,3.37,124.0,139.3,9417000.0,9111.42,6.17690989783986
317,Africa,2013,63.743445,1068.2292154,72.4707317073171,2.24,116.0,132.7,9424000.0,8867.27,5.65672140268063
318,Africa,2014,63.083639,1030.99241079,72.9707317073171,2.37,114.0,128.6,9432000.0,8539.9,6.37212644629616
319,Africa,2015,58.63306,,73.6243902439025,1.77,101.0,117.2,9439000.0,8303.95,6.42930907285536
320,Africa,2016,60.284851,,73.8268292682927,1.64,114.0,123.2,9446000.0,8100.14,45.2666756437484
321,Africa,2017,60.742935,,,,131.0,141.8,9450000.0,8184.6,34.4773739288056
322,Africa,1990,120.309343,,76.0519512195122,75.09,111.0,124.2,10007000.0,6479.55,29.1710087423691
323,Africa,1991,123.382082,,76.1921951219512,68.67,94.0,119.0,10039000.0,6349.3,23.1121020705079
324,Africa,1992,122.507842,,76.3512195121951,66.03,105.0,114.3,10078000.0,6318.05,26.8627891072634
325,Africa,1993,121.444205,,76.3453658536585,58.9,104.0,112.6,10119000.0,6318.24,26.9745039254217
326,Africa,1994,124.816904,,76.6917073170732,37.77,73.0,92.3,10156000.0,6232.74,25.7283026630571
327,Africa,1995,125.956473,1713.61625094,76.8407317073171,31.27,,,10186000.0,6228.2,26.7178767027617
328,Africa,1996,129.49658,1808.7955606,77.1873170731707,22.5,103.0,108.8,10208000.0,6165.82,27.5598810223031
329,Africa,1997,124.001764,1853.35628508,77.3707317073171,20.73,99.0,108.8,10224000.0,6165.66,25.679602573477
330,Africa,1998,130.22711,1923.79862863,77.4731707317073,25.97,86.0,98.8,10237000.0,6152.16,25.6466876715164
331,Africa,1999,124.718898,2050.60945718,77.619512195122,22.1,97.0,102.9,10255000.0,6128.2,67.7104746912013
332,Africa,2000,126.735296,2249.1513156,77.7219512195122,20.21,89.0,98.7,10282000.0,6098.54,66.9939859524993
333,Africa,2001,126.084684,2371.45817508,77.9731707317073,15.97,91.0,100.9,10319000.0,6020.22,66.8016920759085
334,Africa,2002,126.878582,2548.32220498,78.0756097560976,12.5,131.0,157.4,10365000.0,6065.35,59.2575874921783
335,Africa,2003,128.275265,2828.23305347,78.1292682926829,13.1,91.0,108.7,10419000.0,6013.63,60.9713639700046
336,Africa,2004,128.805292,2914.18779372,78.8780487804878,9.71,102.0,123.5,10480000.0,5771.94,62.7388090178766
337,Africa,2005,125.661688,2985.25359178,78.9804878048781,7.12,103.0,113.8,10547000.0,5708.45,54.9457094608035
338,Africa,2006,123.905757,3152.30847865,79.380487804878,6.64,84.0,98.4,10619000.0,5521.57,49.5877300403269
339,Africa,2007,120.496162,3310.3392845,79.7829268292683,4.73,108.0,116.2,10698000.0,5599.52,44.105309822721
340,Africa,2008,120.202862,3568.45399812,79.6804878048781,3.36,101.0,114.0,10779000.0,5676.93,104.894425715766
341,Africa,2009,107.743367,3837.04337538,80.0341463414634,3.78,97.0,107.9,10860000.0,5665.31,110.730801818789
342,Africa,2010,114.56103,3906.65289211,80.1829268292683,3.36,119.0,128.5,10939000.0,5595.58,46.4565287929426
343,Africa,2011,105.046058,4166.2792242,80.5853658536585,3.08,95.0,106.5,11014000.0,5569.59,46.5683408487367
344,Africa,2012,102.428755,4237.73149263,80.3853658536585,3.37,124.0,139.3,11085000.0,5470.39,47.0764841426217
345,Africa,2013,102.674404,4264.18737901,80.5878048780488,2.24,116.0,132.7,11154000.0,5314.86,43.2442529565992
346,Africa,2014,96.811323,4391.59514431,81.2878048780488,2.37,114.0,128.6,11221000.0,4990.41,40.1802767720132
347,Africa,2015,100.981344,,80.9926829268293,1.77,101.0,117.2,11288000.0,5181.86,44.086441995719
348,Africa,2016,99.806944,,80.9926829268293,1.64,114.0,123.2,11354000.0,4988.96,47.4315119853919
349,Africa,2017,99.456275,,,,131.0,141.8,11420000.0,5059.27,48.1393330191162
350,Africa,1990,0.680684,,53.812,75.09,111.0,124.2,4978000.0,752.73,47.0850686131417
351,Africa,1991,0.792129,,54.366,68.67,94.0,119.0,5149000.0,757.38,46.4501946407543
352,Africa,1992,0.864943,,54.776,66.03,105.0,114.3,5332000.0,762.44,46.2829346161166
353,Africa,1993,1.086683,,55.042,58.9,104.0,112.6,5522000.0,761.9,24.86181266051
354,Africa,1994,1.222255,,55.174,37.77,73.0,92.3,5714000.0,779.63,24.8583561984075
355,Africa,1995,1.273559,47.83495731,55.203,31.27,,,5906000.0,781.02,25.0263369434428
356,Africa,1996,1.2311,48.13154517,55.17,22.5,103.0,108.8,6094000.0,796.31,28.1794177945497
357,Africa,1997,1.198152,47.24747459,55.133,20.73,99.0,108.8,6282000.0,813.12,24.5627715780516
358,Africa,1998,1.194364,49.07447204,55.139,25.97,86.0,98.8,6470000.0,836.53,25.2099854243705
359,Africa,1999,1.542321,53.31409853,55.218,22.1,97.0,102.9,6664000.0,860.73,26.1798803978238
360,Africa,2000,1.573997,52.4596597,55.391,20.21,89.0,98.7,6866000.0,873.45,27.3135231888224
361,Africa,2001,1.789773,59.64439637,55.668,15.97,91.0,100.9,7077000.0,885.31,27.6878514351872
362,Africa,2002,2.05318,55.8088816,56.025,12.5,131.0,157.4,7295000.0,897.71,26.1618257432708
363,Africa,2003,2.327579,61.96274667,56.436,13.1,91.0,108.7,7521000.0,880.17,26.1413340873659
364,Africa,2004,2.481066,62.57837798,56.887,9.71,102.0,123.5,7750000.0,867.26,105.811992395915
365,Africa,2005,2.367081,66.76049374,57.355,7.12,103.0,113.8,7982000.0,854.32,103.219123280862
366,Africa,2006,3.711342,69.42651728,57.817,6.64,84.0,98.4,8217000.0,867.48,99.6451817885175
367,Africa,2007,4.319631,69.19661012,58.255,4.73,108.0,116.2,8455000.0,885.86,81.867217580517
368,Africa,2008,4.254813,66.35790844,58.654,3.36,101.0,114.0,8697000.0,893.47,72.2705564219206
369,Africa,2009,4.507934,70.92418657,59.009,3.78,97.0,107.9,8945000.0,915.47,75.5438773707199
370,Africa,2010,4.938944,79.34247826,59.319,3.36,119.0,128.5,9199000.0,934.47,75.0400226504545
371,Africa,2011,4.886788,88.22889863,59.595,3.08,95.0,106.5,9461000.0,972.18,73.8489564726076
372,Africa,2012,4.638673,83.3296218,59.855,3.37,124.0,139.3,9729000.0,1017.86,69.5082688325067
373,Africa,2013,4.883199,82.24058643,60.113,2.24,116.0,132.7,10005000.0,1037.82,134.793749772622
374,Africa,2014,5.216609,85.60836075,60.373,2.37,114.0,128.6,10287000.0,1018.37,139.705790069454
375,Africa,2015,6.076351,,60.639,1.77,101.0,117.2,10576000.0,1307.49,7.91595935909718
376,Africa,2016,6.739957,,60.907,1.64,114.0,123.2,10872000.0,1285.3,7.72910439814222
377,Africa,2017,7.424856,,,,131.0,141.8,11175000.0,1306.76,7.77262633362901
378,Africa,1990,5.726771,,55.104,75.09,111.0,124.2,6865000.0,1429.61,8.06415037319661
379,Africa,1991,5.974017,,55.647,68.67,94.0,119.0,7011000.0,1475.46,7.26705429243215
380,Africa,1992,6.621987,,56.195,66.03,105.0,114.3,7161000.0,1521.68,7.33811672069164
381,Africa,1993,7.791826,,56.747,58.9,104.0,112.6,7313000.0,1556.15,7.30485742964509
382,Africa,1994,8.592454,,57.303,37.77,73.0,92.3,7467000.0,1584.78,7.27383121226769
383,Africa,1995,9.798969,111.61513711,57.862,31.27,,,7622000.0,1607.84,7.20617854221479
384,Africa,1996,9.774519,144.32089302,58.423,22.5,103.0,108.8,7779000.0,1669.27,7.51434776198667
385,Africa,1997,10.883063,136.09102267,58.987,20.73,99.0,108.8,7937000.0,1722.42,7.52522448210649
386,Africa,1998,10.923828,173.30721042,59.554,25.97,86.0,98.8,8097000.0,1769.57,52.8202770653689
387,Africa,1999,10.376044,210.59778468,60.122,22.1,97.0,102.9,8257000.0,1812.64,54.2721356807405
388,Africa,2000,11.004694,198.22676404,60.69,20.21,89.0,98.7,8418000.0,1848.79,49.4870299864489
389,Africa,2001,8.560604,225.25392175,61.26,15.97,91.0,100.9,8580000.0,1911.57,33.7680032348962
390,Africa,2002,10.32812,238.0877679,61.829,12.5,131.0,157.4,8743000.0,2013.13,34.5617685021551
391,Africa,2003,11.011167,201.95123356,62.399,13.1,91.0,108.7,8906000.0,2101.68,38.9265934272637
392,Africa,2004,11.018326,208.78735946,62.968,9.71,102.0,123.5,9069000.0,2179.22,45.1820083382945
393,Africa,2005,12.070465,240.26563492,63.538,7.12,103.0,113.8,9232000.0,2245.87,43.8749412719012
394,Africa,2006,14.92086,233.97026355,64.113,6.64,84.0,98.4,9395000.0,2327.61,42.0958861738898
395,Africa,2007,12.17685,236.10065193,64.692,4.73,108.0,116.2,9558000.0,2413.68,64.9663665356051
396,Africa,2008,13.040624,253.45181235,65.272,3.36,101.0,114.0,9721000.0,2477.23,66.6417710815881
397,Africa,2009,13.497664,299.30845686,65.847,3.78,97.0,107.9,9885000.0,2530.9,21.7026184727048
398,Africa,2010,14.640706,293.43969019,66.408,3.36,119.0,128.5,10049000.0,2590.95,21.6207797094155
399,Africa,2011,16.038111,312.75688768,66.945,3.08,95.0,106.5,10213000.0,2584.79,21.6850800139087
400,Africa,2012,18.119308,333.49744731,67.451,3.37,124.0,139.3,10378000.0,2574.4,18.3594261413069
401,Africa,2013,18.425881,382.11403845,67.922,2.24,116.0,132.7,10542000.0,2648.87,13.979407242334
402,Africa,2014,19.618167,427.41129648,68.357,2.37,114.0,128.6,10707000.0,2653.8,14.6577614265431
403,Africa,2015,19.42097,,68.756,1.77,101.0,117.2,10870000.0,2598.12,15.7565585161442
404,Africa,2016,20.693268,,69.125,1.64,114.0,123.2,11032000.0,2615.14,16.6754093330786
405,Africa,2017,21.810561,,,,131.0,141.8,11193000.0,2744.69,16.4888373647464
406,Africa,1990,2.700368,,61.905,75.09,111.0,124.2,1287000.0,173.98,16.8161398370605
407,Africa,1991,2.634416,,61.146,68.67,94.0,119.0,1326000.0,182.33,16.8450913915776
408,Africa,1992,2.777312,,60.083,66.03,105.0,114.3,1364000.0,191.8,
409,Africa,1993,3.195008,,58.748,58.9,104.0,112.6,1399000.0,199.75,48.9378775165947
410,Africa,1994,3.030128,,57.203,37.77,73.0,92.3,1434000.0,203.31,49.0801497593915
411,Africa,1995,3.044784,271.24097484,55.53,31.27,,,1469000.0,205.9,51.8508277269197
412,Africa,1996,2.755328,284.54445907,53.826,22.5,103.0,108.8,1505000.0,209.36,50.9857692956044
413,Africa,1997,2.799296,333.00359499,52.211,20.73,99.0,108.8,1540000.0,214.83,45.9069469133406
414,Africa,1998,3.341568,326.74153668,50.808,25.97,86.0,98.8,1576000.0,223.25,49.3683983695932
415,Africa,1999,3.158368,329.37667959,49.712,22.1,97.0,102.9,1610000.0,232.23,52.9907246823923
416,Africa,2000,3.777584,381.38015898,49.03,20.21,89.0,98.7,1643000.0,245.09,49.6305820212079
417,Africa,2001,3.8472,475.35777507,48.838,15.97,91.0,100.9,1675000.0,261.05,47.7901515584325
418,Africa,2002,3.97544,570.63476985,49.108,12.5,131.0,157.4,1705000.0,279.02,65.5632225458118
419,Africa,2003,3.825216,431.45542173,49.788,13.1,91.0,108.7,1734000.0,294.39,66.3202328866047
420,Africa,2004,3.894832,537.03878327,50.832,9.71,102.0,123.5,1766000.0,305.72,38.3824265713107
421,Africa,2005,4.092688,577.47120501,52.165,7.12,103.0,113.8,1799000.0,310.23,28.2717743389504
422,Africa,2006,4.132992,555.93580781,53.695,6.64,84.0,98.4,1836000.0,324.61,23.3630024927217
423,Africa,2007,4.228256,580.19530778,55.312,4.73,108.0,116.2,1875000.0,329.14,21.2040073992988
424,Africa,2008,4.503056,737.23760751,56.919,3.36,101.0,114.0,1916000.0,351.45,23.1602760618489
425,Africa,2009,3.85553,750.47436969,58.45,3.78,97.0,107.9,1953000.0,367.79,22.7136191798621
426,Africa,2010,4.536329,779.77471709,59.868,3.36,119.0,128.5,1987000.0,374.02,21.2021839890732
427,Africa,2011,4.028695,697.86718154,61.179,3.08,95.0,106.5,2015000.0,374.15,21.7067973660278
428,Africa,2012,5.076599,878.72492658,62.425,3.37,124.0,139.3,2040000.0,381.55,22.211489225871
429,Africa,2013,5.66294,893.1656896,63.63,2.24,116.0,132.7,2063000.0,388.85,22.200347635756
430,Africa,2014,6.85005,870.83699002,64.78,2.37,114.0,128.6,2089000.0,393.64,22.2197489488762
431,Africa,2015,5.424754,,65.846,1.77,101.0,117.2,2121000.0,407.34,64.9128820645229
432,Africa,2016,6.333426,,66.797,1.64,114.0,123.2,2160000.0,408.78,64.658381457432
433,Africa,2017,7.058898,,,,131.0,141.8,2205000.0,414.78,63.9796896442716
434,Africa,1990,206.92112,,65.3,75.09,111.0,124.2,149003008.0,27331.81,59.0152572421978
435,Africa,1991,217.227661,,65.708,68.67,94.0,119.0,151648000.0,27680.94,56.3491585147176
436,Africa,1992,218.383343,,66.144,66.03,105.0,114.3,154259008.0,29015.14,57.0685193207677
437,Africa,1993,228.333216,,66.607,58.9,104.0,112.6,156848992.0,30939.15,56.2977302003167
438,Africa,1994,239.470565,,67.095,37.77,73.0,92.3,159432992.0,32018.0,53.1944873358928
439,Africa,1995,255.583536,524.47851809,67.6,31.27,,,162020000.0,32831.69,49.2160188763301
440,Africa,1996,281.194784,553.52793846,68.112,22.5,103.0,108.8,164615008.0,33861.04,91.6743090295876
441,Africa,1997,296.585442,571.85805026,68.622,20.73,99.0,108.8,167208992.0,34577.35,95.6736090982915
442,Africa,1998,308.305534,559.85986189,69.12,25.97,86.0,98.8,169784992.0,35855.83,
443,Africa,1999,316.28244,592.55133514,69.599,22.1,97.0,102.9,172319008.0,36854.92,20.6254213583366
444,Africa,2000,324.22604,633.74758497,70.055,20.21,89.0,98.7,174790000.0,37154.53,21.2357821061087
445,Africa,2001,332.9874,661.78443278,70.486,15.97,91.0,100.9,177196000.0,38036.63,21.9580079090139
446,Africa,2002,327.434832,676.78749501,70.896,12.5,131.0,157.4,179538000.0,39002.43,22.8701058758924
447,Africa,2003,317.508303,670.82559275,71.29,13.1,91.0,108.7,181808992.0,40214.65,21.3199169695343
448,Africa,2004,333.675144,731.48273815,71.67,9.71,102.0,123.5,184006000.0,41035.5,21.37315064153
449,Africa,2005,342.086472,899.49847608,72.04,7.12,103.0,113.8,186127008.0,40807.16,21.521253858826
450,Africa,2006,341.946368,963.2155184,72.405,6.64,84.0,98.4,188167008.0,42327.53,21.1602850814946
451,Africa,2007,356.918752,1027.57281644,72.768,4.73,108.0,116.2,190130000.0,43867.66,21.1210170127997
452,Africa,2008,380.344748,1083.50078525,73.129,3.36,101.0,114.0,192030000.0,45472.71,21.9429681456714
453,Africa,2009,360.090776,1132.27674853,73.488,3.78,97.0,107.9,193887008.0,47357.33,21.9671148974017
454,Africa,2010,411.240192,1167.12589057,73.838,3.36,119.0,128.5,195714000.0,49213.67,48.4839281648609
455,Africa,2011,429.959368,1199.84524264,74.174,3.08,95.0,106.5,197515008.0,51205.19,49.5772753774197
456,Africa,2012,460.098,1257.32766098,74.488,3.37,124.0,139.3,199287008.0,50839.58,51.5675882338336
457,Africa,2013,495.046768,1334.09756925,74.777,2.24,116.0,132.7,201036000.0,51212.41,56.8509292179688
458,Africa,2014,523.89403,1318.17208034,75.042,2.37,114.0,128.6,202764000.0,51165.76,58.1733079824388
459,Africa,2015,495.213709,,75.284,1.77,101.0,117.2,204472000.0,51998.32,57.107678233959
